run_id,mean_local_pass_through,borrower_leverage_rate_slope,quoted_rate_dispersion,risk_rationing_slope,scenario_id,rate_regime,replication,cumulative_output,cumulative_new_credit,defaults,write_offs,output_per_unit_credit
0fcb6d709f8c0497ae246efd,1.0,0.03216385654794295,0.008281585528187543,0.4820430636206827,h2_h3_baseline,market,61,4615.698254953507,10.606041323434047,0.0,0.0,435.19519811365643
0feb85e4723392c22fbf55c6,1.0,0.02946818249148696,0.009077703254212059,0.5144440633910872,h2_h3_baseline,market,3,4443.995570482792,16.19718498732954,0.0,0.0,274.36839018379834
0ffd6c0d5d1e7461047b7c16,0.25,0.007247659241037961,0.004232772269508012,0.09372183930993029,h2_h3_baseline,administered,715,4400.585040127943,33.282100305695394,0.0,0.0,132.22077331985247
10334711d94a3d0363e4799d,1.0,0.02943340579854072,0.01010536424802098,0.4591332309581878,h2_h3_baseline,market,136,4195.615497265151,16.773430991686467,0.0,0.0,250.13460271453428
1036f5b6098be5c79c67d9b2,1.0,0.029997720948982114,0.01246030359278556,0.4567536238973578,h2_h3_baseline,market,804,4310.860235953852,19.374325119459563,0.0,0.0,222.50376255036753
1046690078d14a9f9c1ef0f5,1.0,0.023998919090146148,0.009906228453851855,0.4971749365187324,h2_h3_baseline,market,338,4325.17464171972,15.340603088961146,0.0,0.0,281.9429338362875
1104f8ad625d1a8e7d7a6494,0.25,0.00723906720140364,0.0046234871905945565,0.07802017583943338,h2_h3_baseline,administered,729,4611.273032089364,35.61823275579102,0.0,0.0,129.4638356626393
111076c2fc8e6b5c535f0348,0.25,0.007500163583155349,0.004562434703374678,0.09150245098997828,h2_h3_baseline,administered,145,4435.919303643514,26.211406090072707,0.0,0.0,169.23622061326847
1144b3bc7271709a01e41228,1.0,0.026427309199988543,0.009975629931839312,0.5304543900969358,h2_h3_baseline,market,383,4351.18674485301,20.339926532165748,0.0,0.0,213.92342484482444
119921e9c7111ea20b5c4af0,1.0,0.029034865139646614,0.011991537515623154,0.44869427113350235,h2_h3_baseline,market,235,4465.36993433629,14.484021190592758,0.0,0.0,308.296285650045
11a2fed514cded76b878192c,0.25,0.007445751335196973,0.005208761183461826,0.09506288957290329,h2_h3_baseline,administered,563,4608.77929988155,19.421047768461477,0.0,0.0,237.30847865818595
11b7832e39136b8411312c70,0.25,0.007292012868258885,0.005349391982177291,0.10108231442542158,h2_h3_baseline,administered,234,4500.911813449812,25.526140571378,0.0,0.0,176.3255906573124
11cd239bd83f70ccb98856b8,1.0,0.029018237157842335,0.006525471275431954,0.5637826672296091,h2_h3_baseline,market,638,4491.771168048887,12.319205120170823,0.0,0.0,364.6153403756786
11d82d0312f766e0637146d5,0.25,0.007563190575011154,0.004852606951567839,0.12034129382872996,h2_h3_baseline,administered,382,4520.84835845479,11.696236466812001,0.0,0.0,386.5216278144401
120d0bb1677f883c02bede13,1.0,0.028916719070583834,0.010855927045272546,0.4624389483990708,h2_h3_baseline,market,468,4492.117785979242,10.855228784777585,0.0,0.0,413.8206457959312
1242c30feebb03f1e115f938,0.25,0.007462409352845109,0.004858758279355108,0.11105911155357333,h2_h3_baseline,administered,618,4419.673958293801,24.543125872004072,0.0,0.0,180.0778752202566
124ece884cf16f42de932b3b,1.0,0.01780349040410755,0.003890118270886844,0.6283534372800438,h2_h3_baseline,market,257,4298.473569507979,3.441901809807527,0.0,0.0,1248.8658326218645
126d7d9cd11d34bb2357ad0c,1.0,0.02843074193071204,0.01036762090073467,0.5122641881307485,h2_h3_baseline,market,476,4254.741264637208,23.267879202952248,0.0,0.0,182.85900607982194
127ab48188ff2ae30e5f3954,0.25,0.007078948910160352,0.005458371095019391,0.09219392911250163,h2_h3_baseline,administered,394,4615.4555041531485,13.744184108710694,0.0,0.0,335.8115307279678
1284100a05e00526521d6070,0.25,0.00726266193898613,0.005228683598119181,0.023821929085114994,h2_h3_baseline,administered,165,4542.626703956272,28.656558054506103,0.0,0.0,158.51962037157375
12a1a199864d6abea68911d9,1.0,0.028789560669641005,0.012920038093588134,0.6077612100353015,h2_h3_baseline,market,714,4749.724312081979,5.155065606544306,0.0,0.0,921.3702937266696
12a359183bbb2d632d984db5,1.0,0.028993981983519698,0.010597566013488297,0.48947250296908823,h2_h3_baseline,market,327,4547.673520928797,9.469123531054194,0.0,0.0,480.26340621860135
12b1a3e1b62e30ea3145d4f4,0.25,0.006944908077114679,0.005075803084341907,0.05743018418349423,h2_h3_baseline,administered,795,4518.843284135143,23.94192775969494,0.0,0.0,188.74183104596923
12d2ac3fcd926c499d4f58fc,0.25,0.007366337301878152,0.004420506076592757,0.10600416549987628,h2_h3_baseline,administered,723,4200.342541002287,35.088709400436024,0.0,0.0,119.70638455428892
130676559e60362cd8b42b66,0.25,0.0072658666445787395,0.0046587899035043226,0.0669178798765934,h2_h3_baseline,administered,535,4703.871624269271,11.992146577157449,0.0,0.0,392.2460081691438
