parameter_set_id,outcome,matched_seeds,mean_effect,standard_deviation,minimum_effect,maximum_effect,positive_seed_share,production_alpha,investment_share,base_credit_demand,risk_price,liquidity_price,capital_price
lhs-016,cumulative_output,5,-8.879402445549294,103.61984080503258,-189.94160385168152,65.72011164406376,0.8,0.4403434046246357,0.42603564416011486,6.662885274367233,0.022713978970774904,0.03855569429564658,0.023735959832869025
lhs-017,cumulative_output,5,57.394018603239054,48.11372806463404,5.3483337385559935,106.39259444919662,1.0,0.413974741552625,0.5900182459807175,10.97414744066672,0.026269377628657886,0.03367108725007189,0.025377029875320686
lhs-018,cumulative_output,5,-81.3778650385727,119.68496727312366,-232.98959360286335,55.050181179686206,0.4,0.3649486390693655,0.4150058174073562,16.09114227472788,0.03389020750097181,0.01332025029616878,0.01883085017864644
lhs-019,cumulative_output,5,8.150700086711549,17.52958718697614,-9.378904682926532,33.467846406562785,0.6,0.2818523974037021,0.3516947246374761,7.344458503895344,0.03137550508961578,0.030587723389336314,0.012022080528689477
lhs-020,cumulative_output,5,-22.049945208991083,58.293916625932056,-70.53907038059788,72.3603689075394,0.2,0.4733495412611842,0.5950100881003737,13.426612754743285,0.011162044757948568,0.03314711865004115,0.0021799101048117506
lhs-021,cumulative_output,5,24.3786137368646,90.61947406351847,-57.20640941083116,159.7358254976957,0.6,0.2282127985352971,0.2522355193509725,8.392208342756245,0.02100887574767024,0.026118385738221277,0.019852513776102525
lhs-022,cumulative_output,5,-27.02497032969145,15.164988715578103,-48.42611075072841,-6.938106031305779,0.0,0.2721178417319521,0.3143811739913356,18.486744519060867,0.010417283908763484,0.03197338502225847,0.00750810534390748
lhs-023,cumulative_output,5,-186.91594573064495,137.13910300891823,-371.3917457736152,-8.333929447313949,0.0,0.44709283640903197,0.5338722381694512,7.624106073314352,0.04861549679941299,0.006338859979644439,0.022493879377284996
lhs-024,cumulative_output,5,-13.506407407008918,5.335016802095851,-21.015573251771002,-7.4330538057338345,0.0,0.2679494206233566,0.3390876838829795,18.197851854912237,0.01021162973047461,0.026868832376481334,0.018391862960641554
lhs-025,cumulative_output,5,-9.342649181057368,8.407693149352163,-20.69760223213234,0.848364633692654,0.2,0.37742621659071585,0.3365183892591347,17.051278522839183,0.009157900715079235,0.02376209328296647,0.01818644210967038
lhs-026,cumulative_output,5,-9.901912825336876,11.200860161844812,-26.78624406628478,1.4717724818642637,0.2,0.4837745090111683,0.4446967522970905,11.291202401343018,0.006986702123098252,0.014757834789826476,0.012647349718522148
lhs-027,cumulative_output,5,-19.436164444920678,44.276121437525525,-92.99224092188956,25.792435755493443,0.2,0.3662147547269001,0.2671679698216594,9.436702561390524,0.011648665634394692,0.022386122849240193,0.02704327475104707
lhs-028,cumulative_output,5,5.018333360107226,29.383021896877818,-27.867170731911756,48.36633638031435,0.6,0.30931124934076637,0.1777852943592637,11.709831281926355,0.030832972948756907,0.007649556026878556,0.01677629973696687
lhs-029,cumulative_output,5,-101.25596045960546,75.92854323292738,-215.92616088026125,-7.423676099518616,0.0,0.43190364127246605,0.35821707665831004,11.888152918678568,0.048121106271953214,0.010713795929897154,0.025106213745409355
lhs-030,cumulative_output,5,-73.38872496636614,100.01542612531479,-160.28403476984704,92.27243338047356,0.2,0.3387552556695541,0.5049521467123068,16.06924001881113,0.023131499917025376,0.027244176579807166,0.002499624917830737
lhs-031,cumulative_output,5,-37.87271056129502,27.323775525299478,-76.44868783239508,-6.45604341006856,0.0,0.39021986468788816,0.4068908421502079,14.774079393867472,0.016871332279703614,0.028311601652339986,0.023032230082570146
lhs-032,cumulative_output,5,-51.48299140172712,74.81489446038121,-138.0451222172701,48.55671509296508,0.2,0.34251607615434465,0.4057576255940225,6.5001386502746445,0.02605483500397176,0.015739698675355636,0.011265396384649635
lhs-033,cumulative_output,5,-18.358521400690915,12.092309753031284,-31.366619173550134,1.1768034067936242,0.2,0.4595519468098837,0.3278712803366869,14.62712540977544,0.006673708350162882,0.031014026760760628,0.0026798657684104464
lhs-034,cumulative_output,5,-36.96078215374655,49.92373697168414,-116.51318401576646,14.932635589294023,0.2,0.41782677169057014,0.20719040844458086,7.751779083206183,0.041662704471089385,0.025260403045104685,0.013629260623227103
lhs-035,cumulative_output,5,-96.76147634087337,82.35210365575514,-209.47330337902486,8.085726660282944,0.2,0.27927131609775435,0.39317732551861895,10.330328322754978,0.045121209920616,0.004625247902088998,0.021738956054158917
lhs-036,cumulative_output,5,-8.922636822750155,62.020474725444245,-75.63542041672326,55.848289167045095,0.6,0.42552952552862555,0.2852663868887549,10.707099240193742,0.03007592931599375,0.024324492206998352,0.009656183017394616
lhs-037,cumulative_output,5,-51.306639216077926,136.3572632119016,-283.88914498161785,49.0610585403374,0.6,0.39335828109873816,0.5166342949758739,14.217636361402498,0.035059732261898104,0.03694810912029923,0.008435389557288408
lhs-038,cumulative_output,5,-44.05180397320737,85.97572203018376,-154.3807939285657,74.11698073823572,0.2,0.4348499307899808,0.25541386554234874,14.390035360104756,0.0440029489820033,0.01649693100736671,0.008642191389645323
lhs-039,cumulative_output,5,-108.56601784829836,114.59607595884174,-262.3436394068399,8.139319265762879,0.2,0.3974821062063948,0.5708537506844028,10.348740654412605,0.04481941827126075,0.03774063367283452,0.02953297453132711
lhs-040,cumulative_output,5,-68.59474620457381,62.70703363605635,-146.8169214154516,-11.277396740007589,0.0,0.21355222604766255,0.31757188548631143,7.955843191265883,0.0488053293949699,0.009890678946165275,0.02130969698079837
lhs-041,cumulative_output,5,-1.867211616026634,55.1318839107507,-80.70024526940415,70.83184833276755,0.4,0.37069779097432537,0.5481637863232476,14.863188859160097,0.0122770747076885,0.020178139481678042,0.02238375321022315
lhs-042,cumulative_output,5,8.971892448430026,21.576193631475114,-8.22653879995778,42.43650262976871,0.4,0.49799233890577316,0.21021815762303572,16.444879368556947,0.008338391105773509,0.021977647097124107,0.003690082501751465
lhs-043,cumulative_output,5,-19.02262539714375,74.4320099839635,-99.22911959169642,91.65053788492787,0.4,0.42411769550838685,0.4671169805026527,12.322062543052354,0.016250230171439783,0.030336618424578146,0.021957039556271166
lhs-044,cumulative_output,5,-12.896507191193313,29.484312265720554,-44.77503281237932,24.152482781638355,0.4,0.2706100379301568,0.1727710848778713,10.880561419847183,0.01431283518502437,0.03999000512849134,0.018621874350115822
lhs-045,cumulative_output,5,-63.51454456605834,48.29571928732935,-130.96127446427363,-8.309264414265726,0.0,0.23898744496322388,0.5225512427021647,15.75403864783084,0.019870639354785516,0.034480153408508296,0.028190272963374327
lhs-046,cumulative_output,5,-25.581634529555867,78.65839027269206,-157.3716801576129,52.57070212292865,0.4,0.3454620908495083,0.23747101936142206,6.3087698773909455,0.03569335262734138,0.028575408923806826,0.011659821995584565
lhs-047,cumulative_output,5,-62.39982170666226,98.15925175798569,-208.19381756474195,30.610931772393997,0.4,0.48892427752377476,0.4292490987302573,10.613502692950547,0.04001018095678476,0.014973020105097799,0.020335705019205737
lhs-048,cumulative_output,5,-7.347480598460697,10.841055966589435,-20.40722353195497,8.020263213732505,0.2,0.3075109360675451,0.29759683397631576,13.771682410395481,0.007349227960874522,0.02284655542132935,0.021425117862521305
lhs-049,cumulative_output,5,-174.17243372619723,106.68287660865295,-283.0958975063577,-1.6266467617379021,0.0,0.47836813235155734,0.41581138262385986,8.893380444947283,0.04668972549658213,0.03800097556873792,0.016417903660407303
lhs-050,cumulative_output,5,16.889537671417838,74.91394165168198,-110.45095514158902,71.82035725969126,0.8,0.25658518022979127,0.4776952908072787,12.46014405667242,0.025384865415445972,0.012239487174002858,0.009160436950225007
lhs-051,cumulative_output,5,-32.56666862251977,144.77024493626854,-195.88634222540077,173.1787293141897,0.4,0.4942877504930994,0.47952833623153845,8.191928798427881,0.038877124007629035,0.014013291715819592,0.01084148886042538
lhs-052,cumulative_output,5,-37.21380676859112,27.193071279564062,-69.04857030077233,2.8694608911255273,0.2,0.312272375832748,0.3065541025704078,9.167801062113389,0.01608303012351534,0.007876339612234894,0.015844736279738314
lhs-053,cumulative_output,5,-65.54342824812875,87.19457139525612,-169.36754010673394,9.95828075636291,0.4,0.4394636543919853,0.5289560192061077,15.176070494227508,0.018924806585209612,0.01910412117231071,0.029351806753605776
lhs-054,cumulative_output,5,-16.19598762022624,67.87580392846054,-85.33880757116913,75.8700088635569,0.4,0.44521358419502943,0.3454268256187839,17.13884491071237,0.01823550826332753,0.014463783565071997,0.009315173200893943
lhs-055,cumulative_output,5,-120.57442050271752,84.22128407570926,-229.40413768708072,-15.345407455742588,0.0,0.23372596762922598,0.5553564202397324,9.331662349078977,0.047348707771821784,0.024524587519279863,0.00994965572864587
lhs-056,cumulative_output,5,-31.05135698897957,79.17921198794757,-160.7035655936793,49.740294270942286,0.4,0.4700687882089928,0.20297947493058355,12.667598644083752,0.035532383731001246,0.03270900931964514,0.02328087517624334
lhs-057,cumulative_output,5,-1.2340652422657512,92.57271781724477,-158.9725580035324,74.43454704192709,0.8,0.37373274240521515,0.5003896443459401,14.117655727377324,0.027756280617047432,0.006308696592841274,0.005384714635767104
lhs-058,cumulative_output,5,-32.118968225435495,15.563517735469508,-52.07182650685854,-12.759063721357052,0.0,0.34733730276283625,0.35339378126761567,14.506109609440413,0.015542657485231079,0.03125371867203318,0.00778438918326159
lhs-059,cumulative_output,5,-52.587196942811715,189.53202520903235,-282.5444867706733,236.16025362807795,0.2,0.46641282056073347,0.4923464918179371,13.246459630708333,0.022147735064699057,0.02565400106549329,0.02659153244568945
lhs-060,cumulative_output,5,-6.3030155559591545,160.51203303258072,-263.89009982267635,163.83999142007042,0.6,0.4120335210382655,0.3337573346291535,15.649206369707587,0.041143016405813644,0.007290870412352873,0.027578581209636
lhs-061,cumulative_output,5,-25.60521121591346,35.04789148804724,-85.2818208852841,5.437290534808199,0.2,0.37579178364623933,0.3076884963792701,13.384299050666158,0.012173666997555118,0.03638366031813885,0.004945116610152414
lhs-062,cumulative_output,5,-4.509892583986675,56.80705167858019,-51.26811005314585,92.98998117757037,0.2,0.4079884921349053,0.4542143741072088,11.36021286938771,0.013715384685305896,0.008625401420662034,0.025610857794727764
lhs-063,cumulative_output,5,-0.1062346111617444,84.21609589484771,-146.58359105819636,64.71582724458949,0.8,0.32791287299576977,0.23066944134480746,16.549682186214717,0.04949335953343027,0.016808487213489508,0.029025213627128392
lhs-064,cumulative_output,5,18.26215929218579,45.99518620904685,-31.81009141247341,74.34716316855292,0.4,0.31520911869780405,0.1541131479195781,10.07307887919863,0.043129912290490284,0.026546891888760915,0.017046472945744337
lhs-065,cumulative_output,5,0.08485857064397351,18.889033576114596,-20.185546561053798,30.419617450526403,0.4,0.24442917296077948,0.5785826820281508,19.593931081170695,0.012670510844172204,0.021438903858048405,0.024780793784492938
lhs-066,cumulative_output,5,-8.319625072819235,93.24461529582695,-139.84321725249265,118.99079686487084,0.4,0.30074329537675054,0.32538292095991295,16.77044465061396,0.030549057740424917,0.037119266878547615,0.015376547406097741
lhs-067,cumulative_output,5,-91.88957713855939,69.79815459206951,-169.76109181101538,-11.154282744651482,0.0,0.24777524063098466,0.583155407555311,15.248905616052648,0.043505423199858,0.03258559203180814,0.017843955866306438
lhs-068,cumulative_output,5,1.807697713606649,97.5522484322718,-67.20693001137715,174.20041805969413,0.2,0.38244222432774966,0.2580691961095761,19.43316502443353,0.0179479429562775,0.022984091741084747,0.005681271149109721
lhs-069,cumulative_output,5,15.847207554618853,26.89349966156018,-30.761555165724076,34.68457458774583,0.8,0.3207076635366994,0.24492301433110183,17.330276372612957,0.03371904620953737,0.02067540392662119,0.0029214814690422504
lhs-070,cumulative_output,5,-42.30370369135644,69.88300899830537,-98.57911629723549,46.103003083247586,0.4,0.3571998044024959,0.30048842370426254,15.471162883355511,0.020437922358830803,0.016073163218737672,0.010281756093000196
lhs-071,cumulative_output,5,-4.150454284614352,10.333722692164613,-19.33691909244544,8.120981820723955,0.4,0.48541623558474745,0.44227940398302146,9.070271754264398,0.006094624565052912,0.008971240361600484,0.006683391212716521
lhs-072,cumulative_output,5,-25.851481539961515,140.4024785266788,-190.14927171008458,153.80970343638637,0.4,0.4569480719175881,0.15592737544961058,19.930000700113773,0.03638742992422502,0.0048909151399921125,0.02976529232140851
lhs-073,cumulative_output,5,-48.533241843559246,91.71695067147657,-206.5808848071656,25.92383821457497,0.2,0.2537806700618391,0.4874338889957024,18.42783462965057,0.02935013146706758,0.021572818558672744,0.028699417800708546
lhs-074,cumulative_output,5,-57.36385300472894,137.69084443053296,-276.11054638087444,72.79049837340108,0.4,0.3873877351059972,0.3997959983947032,12.251121663496118,0.03312521834846003,0.035784950500507076,0.015561529637367904
lhs-075,cumulative_output,5,-68.79259259177142,132.65230198402014,-252.62619996001013,73.03370094607772,0.4,0.3559383262640795,0.5404777621404558,18.807016057086578,0.040645150022366364,0.02789518810216015,0.008927510941143916
lhs-076,cumulative_output,5,-41.23886648562457,65.05134082448642,-124.5573749532,19.196491266040994,0.4,0.4008845212295723,0.26305674425110426,9.949340049272882,0.04218218659774411,0.024980165430574366,0.013415400627537584
lhs-077,cumulative_output,5,-55.372322355782806,93.27603949152781,-155.19950475946257,39.9900121277351,0.4,0.2762858069161742,0.38241522318532656,11.462502051659435,0.04252495402457276,0.038215061680606885,0.026096225962795233
lhs-078,cumulative_output,5,-37.496579156087044,27.656653275179302,-75.40620609907955,-12.529293798580966,0.0,0.35175292386043266,0.3743456750731936,17.35502033469708,0.017378178855761435,0.03485182819280948,0.016044387227158407
lhs-079,cumulative_output,5,-49.41855210751264,45.496670344408194,-114.10403180452295,8.843517375729789,0.2,0.29451190048713644,0.42270740229541004,15.05288840508446,0.019753942909597203,0.00943879570524973,0.017464267218844795
lhs-080,cumulative_output,5,-74.63087154540399,97.46254050341476,-212.3136010721123,-1.4859245107181778,0.0,0.26140311370002306,0.46481733078600695,16.793118920585833,0.04456147913337438,0.01887349457527746,0.013187644054630658
lhs-081,cumulative_output,5,-27.88393011457729,15.3952123200516,-45.51665019160873,-12.704293266192053,0.0,0.40218336027388374,0.2440556844623317,12.993001593110735,0.015219164945118345,0.02101313478597734,0.00638810959476508
lhs-082,cumulative_output,5,-34.023129179704846,83.33951591236189,-98.32351832562608,87.06415775704772,0.4,0.2849728616083016,0.4355829869200626,8.377003086592996,0.02513343330520354,0.005496072394637187,0.011111903374459197
lhs-083,cumulative_output,5,-179.32321223864938,163.93950797538537,-329.6503676628845,30.259107763929933,0.2,0.4533401763895099,0.5538548641267187,13.846191732084517,0.046214650839839715,0.03605820026134129,0.008088572360347981
lhs-084,cumulative_output,5,-14.38196811166399,20.80187267743699,-40.98752161087941,14.215579714730438,0.2,0.2878340534742789,0.38421147137586265,19.554892087519924,0.014600471733049375,0.011749942257429181,0.014218007147127579
lhs-085,cumulative_output,5,3.5905066169983,11.831474922810646,-11.680796303528496,21.332719338158768,0.8,0.21183776113752392,0.2337323001657236,17.578396656203708,0.02474725641249308,0.018343028851795423,0.0053496430690363524
lhs-086,cumulative_output,5,-6.877053797268855,7.294463658074734,-17.056711223557613,2.5360739611187455,0.2,0.33054165825132253,0.36475201797495826,9.776694135578662,0.005480819438300479,0.03169005838185895,0.0034749116009081165
lhs-087,cumulative_output,5,-20.825261457623675,55.391531733168506,-84.76335504902954,26.059246759960843,0.6,0.46835406879416835,0.37587162814020725,6.060624030515784,0.024121635353866144,0.02962079607474617,0.02394585458585434
lhs-088,cumulative_output,5,-18.700203173443832,77.83003708821857,-156.8913618362585,22.710479610387665,0.6,0.2161798180720379,0.5985626096770374,11.159808576779763,0.026602741584040315,0.023392573430735752,0.025956323931753712
lhs-089,cumulative_output,5,-32.543533091209426,82.79083597714481,-148.20748191361827,58.15045857324367,0.4,0.4510079609623237,0.39193023934991034,9.571229244559415,0.04026311739965526,0.0036843286334164744,0.004457398173580039
lhs-090,cumulative_output,5,-14.657971448157422,24.011872902191527,-57.02744179089632,-0.13514561540750947,0.0,0.46153098072784493,0.28282883260189406,15.928219417129478,0.007888121917530652,0.020012194021278244,0.004218662718794492
lhs-091,cumulative_output,5,-24.172678406730846,72.78124791200342,-148.7381516021403,29.87905067966676,0.6,0.32356056861375887,0.44973924967952084,13.095486703140235,0.03272020428515774,0.015537535631233876,0.013814636845046583
lhs-092,cumulative_output,5,-85.81619258524515,73.60982023247132,-158.45455957049307,1.318773875970237,0.2,0.2651767944649206,0.4570129099207004,12.079039037498227,0.03772347993537262,0.01806109442110777,0.019436758252772864
lhs-093,cumulative_output,5,-2.7971572667323015,85.60181805767587,-118.79422151962581,115.93426732734315,0.6,0.23039874686437986,0.1687680533449719,13.63334318750919,0.028456513506654738,0.03528074406214489,0.010417102967537006
lhs-094,cumulative_output,5,-14.316177450430041,15.515267307365955,-32.652216275121646,8.392932318744442,0.2,0.25086390869267994,0.18309973577358477,12.754161882055026,0.04557698254848064,0.003036265757161441,0.024198162367025072
lhs-095,cumulative_output,5,-29.40173097846091,22.316575435689927,-65.15579647009281,-3.8583339754436565,0.0,0.3174171617554597,0.5420577121270451,16.29758044879207,0.009799286685100252,0.01229061893305389,0.01458704793242635
lhs-096,cumulative_output,5,-2.408086923865949,5.332713319611156,-10.03662198408847,2.603138289369781,0.6,0.20529898031496774,0.5750606425450625,8.096130590034955,0.005243783873957164,0.034048748478081925,0.019314818767306938
lhs-097,cumulative_output,5,-6.458123785936823,43.01966489424563,-75.22015877269814,31.920667575456264,0.6,0.3378789140993167,0.2746485519606683,8.754561551461347,0.021778914617964235,0.03408519104926396,0.0033725113768268682
lhs-098,cumulative_output,5,-4.797615998876426,29.901498155793877,-38.61443960638826,36.11833523590258,0.4,0.4061343127881972,0.21778088905488124,19.735385433872004,0.02142726152194829,0.008409399186351914,0.0045855146354377525
lhs-099,cumulative_output,5,37.427382547894965,103.61263121821645,-31.153076305537525,217.97331475124633,0.6,0.22338063568664862,0.21642625353435918,17.9650693778795,0.03939079994985621,0.013452950446134967,0.028596968920975047
